bmi,eye_frac_of_stature,foot_breadth_m,foot_length_m,hand_breadth_m,hand_circumference_m,hand_length_m,head_height_m,leg_frac_of_stature,mass_kg,stature_m,trochanterion_m,waist_frac_of_stature,waist_height_m
19.35404339250493,0.9173076923076923,0.08700000000000001,0.226,0.078,0.182,0.168,0.129,0.517948717948718,47.1,1.56,0.808,0.5948717948717949,0.928
25.183431952662723,0.928,0.098,0.246,0.084,0.195,0.178,0.117,0.5058461538461538,66.5,1.625,0.8220000000000001,0.6049230769230769,0.983
24.561655132848077,0.925748502994012,0.089,0.23,0.078,0.185,0.161,0.124,0.5137724550898204,68.5,1.67,0.858,0.5838323353293413,0.975
22.171539554945593,0.9176980198019802,0.096,0.23900000000000002,0.084,0.198,0.17400000000000002,0.133,0.5,57.900000000000006,1.616,0.808,0.6027227722772277,0.974
25.85183184402275,0.9260429835651075,0.092,0.229,0.079,0.193,0.164,0.117,0.5088495575221239,64.7,1.582,0.805,0.588495575221239,0.931
19.746733936984196,0.923121387283237,0.091,0.261,0.08,0.188,0.19,0.133,0.5317919075144508,59.1,1.73,0.92,0.6150289017341041,1.064
19.973359976316033,0.9200532978014657,0.08600000000000001,0.224,0.074,0.17500000000000002,0.169,0.12,0.5129913391072618,45.0,1.5010000000000001,0.77,0.6022651565622918,0.904
24.921304011589275,0.9234323432343234,0.09,0.225,0.08,0.185,0.16,0.116,0.4957095709570957,57.2,1.5150000000000001,0.751,0.5808580858085809,0.88
29.028382591666883,0.9263959390862944,0.1,0.257,0.083,0.195,0.181,0.116,0.506979695431472,72.10000000000001,1.576,0.799,0.5913705583756346,0.932
25.505738036450566,0.9262899262899262,0.091,0.247,0.08,0.186,0.185,0.12,0.5386977886977887,67.60000000000001,1.6280000000000001,0.877,0.6111793611793612,0.995
28.265927114458318,0.9205548549810845,0.084,0.231,0.077,0.181,0.17,0.126,0.49810844892812106,71.10000000000001,1.586,0.79,0.5882723833543506,0.933
26.21662889947497,0.9286125503742084,0.101,0.275,0.083,0.195,0.198,0.124,0.5054691997697179,79.10000000000001,1.737,0.878,0.6085204375359816,1.057
21.58004586564972,0.9213197969543148,0.088,0.23500000000000001,0.074,0.182,0.17400000000000002,0.124,0.5133248730964467,53.6,1.576,0.809,0.5894670050761421,0.929
24.169060878800668,0.9261992619926199,0.095,0.249,0.079,0.19,0.182,0.12,0.5239852398523985,63.900000000000006,1.6260000000000001,0.852,0.6088560885608856,0.99
24.4090521825113,0.9201995012468828,0.088,0.23,0.07200000000000001,0.177,0.17200000000000001,0.128,0.5124688279301746,62.800000000000004,1.604,0.8220000000000001,0.5997506234413965,0.962
28.15362590476572,0.9163179916317992,0.094,0.25,0.078,0.184,0.183,0.14,0.5194261805140467,78.80000000000001,1.673,0.869,0.5983263598326359,1.0010000000000001
22.17965969429159,0.9208282582216809,0.092,0.234,0.075,0.177,0.17,0.13,0.5097442143727162,59.800000000000004,1.6420000000000001,0.837,0.610231425091352,1.002
31.791071781872663,0.918075422626788,0.094,0.23600000000000002,0.083,0.196,0.168,0.126,0.5143042912873862,75.2,1.538,0.791,0.570221066319896,0.877
27.689471058448195,0.9326556543837357,0.093,0.23700000000000002,0.082,0.193,0.163,0.106,0.5336721728081322,68.60000000000001,1.574,0.84,0.5921219822109276,0.932
24.92752173788114,0.9248625534514355,0.092,0.23900000000000002,0.074,0.182,0.17400000000000002,0.123,0.5167990226023214,66.8,1.637,0.846,0.5901038485033598,0.966
23.357719859777472,0.9166666666666666,0.095,0.247,0.082,0.19,0.18,0.135,0.524074074074074,61.300000000000004,1.62,0.849,0.5907407407407408,0.9570000000000001
24.706247051149585,0.9209463358338142,0.10300000000000001,0.268,0.08600000000000001,0.203,0.194,0.137,0.5251009809578765,74.2,1.733,0.91,0.608193883439123,1.054
22.41617124924206,0.9239842726081258,0.093,0.255,0.078,0.185,0.176,0.116,0.5052424639580603,52.2,1.526,0.771,0.59043250327654,0.901
25.568166665777728,0.9284064665127021,0.094,0.258,0.084,0.2,0.193,0.124,0.5121247113163973,76.7,1.732,0.887,0.6073903002309469,1.052
25.062789681865613,0.9205665024630542,0.092,0.245,0.08,0.189,0.179,0.129,0.4944581280788177,66.10000000000001,1.624,0.803,0.6003694581280788,0.975
22.2364202621784,0.9157266091572661,0.092,0.222,0.074,0.18,0.166,0.127,0.5275381552753815,50.5,1.5070000000000001,0.795,0.5792966157929662,0.873
26.175213675213673,0.9102564102564102,0.085,0.229,0.077,0.18,0.165,0.14,0.5089743589743589,63.7,1.56,0.794,0.591025641025641,0.922
24.762046400951814,0.925,0.091,0.263,0.075,0.18,0.184,0.123,0.5396341463414634,66.60000000000001,1.6400000000000001,0.885,0.6146341463414634,1.008
